bookID,title,authors,average_rating,isbn13,language_code,num_pages,publication_date,publisher
23945,William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin,4.26,9781889307152,eng,140,2008,Re/Search Publications
29514,The Lost Continent,Edgar Rice Burroughs,3.68,9781600961502,eng,108,2008,Waking Lion Press
34866,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,3.92,9780671728205,eng,352,2008,Pocket Books
12951,The Turn of the Screw and Other Short Fiction,Henry James/R.W.B. Lewis,3.8,9780553210590,eng,527,2008,Bantam Classic
20219,Keats's Poetry and Prose,John Keats/Jeffrey N. Cox,4.3,9780393924916,eng,673,2008,W. W. Norton & Company
16014,Milton's Paradise Lost,John Milton/Gustave Doré,3.82,9781841932514,eng,384,2008,Booksales
1646,Respiración artificial,Ricardo Piglia,3.96,9788433924711,spa,218,2008,Anagrama
25296,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,9780765348753,en-US,561,2007,Tor Fantasy
28200,Ghosthunters and the Muddy Monster of Doom! (Ghosthunters  #4),Cornelia Funke/Helena Ragg-Kirkby,3.93,9780439862691,eng,176,2007,Chicken House
32329,Air Gear  Vol. 3 (Air Gear  #3),Oh! Great/大暮 維人,4.09,9780345492807,eng,224,2007,Del Rey
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,4.25,9780393064988,eng,672,2007,W. W. Norton  Company
13622,Death Note  Vol. 9: Contact (Death Note  #9),Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki,4.21,9781421506302,eng,193,2007,VIZ Media LLC
32302,Blame!  Vol. 8,Tsutomu Nihei,4.26,9781595328410,eng,216,2007,TokyoPop
32298,Blame!  Vol. 7,Tsutomu Nihei,4.3,9781595328403,eng,210,2007,TokyoPop
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki,4.22,9781421511559,eng,188,2007,VIZ Media LLC
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,3.81,9780385729369,eng,384,2007,Delacorte Books
17149,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,3.9,9780385509848,eng,388,2007,Nan A. Talese
17204,The Friday Night Knitting Club (Friday Night Knitting Club  #1),Kate Jacobs,3.42,9780399154096,eng,352,2007,G.P. Putnam's Sons
27149,Economics,Paul Krugman/Robin Wells,3.99,9780716799566,eng,1088,2007,Worth Publishers
32331,Air Gear  Vol. 4 (Air Gear  #4),Oh! Great/大暮 維人,4.07,9780345492814,en-GB,224,2007,Del Rey
25171,The Old Wine Shades (Richard Jury  #20),Martha Grimes,3.6,9780451220721,eng,391,2007,Signet
25170,Dust (Richard Jury  #21),Martha Grimes,3.64,9780670037865,eng,342,2007,Viking Books
13592,Hikaru no Go  Vol. 10: Lifeline (Hikaru no Go  #10),Yumi Hotta/Takeshi Obata,4.28,9781421510675,eng,203,2007,VIZ Media LLC
13591,Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go  #9),Yumi Hotta/Takeshi Obata/Yukari Umezawa,4.27,9781421510668,eng,207,2007,VIZ Media LLC
25053,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),Betty MacDonald/Alexandra Boiger,4.24,9780064401494,eng,125,2007,HarperCollins
32441,The Good Guy,Dean Koontz,3.82,9780553804812,eng,386,2007,Bantam
32456,Darkfall,Dean Koontz,3.82,9780425214596,eng,371,2007,Berkley
45431,Half Moon Investigations,Eoin Colfer,3.77,9780786849604,en-US,304,2007,Disney-Hyperion
25052,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Betty MacDonald/Alexandra Boiger,4.16,9780064401517,eng,192,2007,HarperCollins
27415,Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology,Apollodorus/Hyginus/R. Scott Smith/Stephen M. Trzaskoma,3.98,9780872208209,eng,328,2007,Hackett Publ. Co Inc
13579,Tsubasa: RESERVoir CHRoNiCLE  Vol. 12,CLAMP/William Flanagan,4.31,9780345485328,eng,184,2007,Del Rey
25051,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),Betty MacDonald/Alexandra Boiger,4.16,9780064401487,eng,128,2007,HarperCollins
25044,The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),James Preller/R.W. Alley/Jamie  Smith,3.75,9780439896184,eng,80,2007,Scholastic
44979,Howards End,E.M. Forster/Nadia May,3.96,9780786168477,eng,9,2007,Blackstone Audiobooks
34662,Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome,Bob Madgic/William L. Crary/Adrian Esteban,3.77,9781580801423,en-US,264,2007,Burford Books
6419,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,3.72,9780312306342,eng,164,2007,St. Martin's Press
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Fuyumi Ono/小野 不由美/Akihiro Yamada/山田 章博/Elye J. Alexander/Alexander O. Smith,4.2,9781598169461,en-US,464,2007,TokyoPop
31648,James and the Giant Peach: a Play,Richard R. George/Roald Dahl,4.0,9780142407912,en-GB,91,2007,Puffin Books
13767,Red River  Vol. 16 (Red River  #16),Chie Shinohara,4.45,9781421505589,eng,191,2007,Viz Media
16989,Spider-Man: Saga of the Sandman,Stan Lee/Roy Thomas/Tom DeFalco/Kurt Busiek/Steve Ditko/Jack Kirby/Herb Trimpe/Ross Andru,3.43,9780785124979,eng,176,2007,Marvel
28463,Home of the Gentry,Ivan Turgenev/Richard Freeborn,3.92,9780140442243,eng,298,2007,Penguin Classics
31698,Dante: Poet of the Secular World,Erich Auerbach/Ralph Manheim/Michael Dirda,4.25,9781590172193,eng,202,2007,NYRB Classics
25409,Identity and Violence: The Illusion of Destiny,Amartya Sen/Λία Βουτσοπούλου,3.84,9780393329292,eng,240,2007,W. W. Norton  Company
25406,Sophie's World,Jostein Gaarder/Paulette Møller,3.92,9780374530716,en-US,518,2007,Farrar  Straus and Giroux
45479,The Subtle Knife (His Dark Materials  #2),Philip Pullman/Ian Beck,4.13,9780375846724,eng,326,2007,Alfred A. Knopf Books for Young Readers
45369,Arthur & George,Julian Barnes,3.7,9781400097036,eng,445,2007,Vintage International
25376,The Mystery Method: How to Get Beautiful Women Into Bed,Mystery/Neil Strauss,3.7,9780312360115,en-US,240,2007,St. Martin's Press
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,4.25,9781598165777,eng,203,2007,TokyoPop
13741,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Hiroyuki Morioka,4.11,9781598165760,eng,222,2007,TokyoPop
24315,Violet Makes A Splash (Sister Magic),Anne Mazer/Bill Brown,3.96,9780439872478,en-US,112,2007,Scholastic Paperbacks
13735,Bleach  Volume 20,Tite Kubo,4.36,9781421510446,eng,216,2007,VIZ Media LLC
17007,The Devilish Pleasures of a Duke (Boscastle  #6),Jillian Hunter,3.99,9780345487629,eng,345,2007,Ballantine Books
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,9780670038718,eng,363,2007,Viking Adult
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,4.25,9780195325928,eng,832,2007,Oxford University Press  USA
24316,The Trouble With Violet,Anne Mazer/Bill Brown,3.89,9780439872461,eng,112,2007,Scholastic Paperbacks
31925,Philosophy Made Simple,Robert Hellenga,3.39,9780316013345,eng,304,2007,Back Bay Books
31975,Astonishing X-Men  Volume 2: Dangerous,Joss Whedon/John Cassaday,4.19,9780785116776,eng,152,2007,Marvel
13733,Bleach  Volume 19,Tite Kubo,4.36,9781421510439,eng,216,2007,VIZ Media LLC
8032,Mr. Jelly and the Pirates,Roger Hargreaves/Adam Hargreaves,3.82,9780843124927,eng,32,2007,Price Stern Sloan
16228,Gardening with a Wild Heart: Restoring California's Native Landscapes at Home,Judith Larner Lowry,4.29,9780520251748,eng,267,2007,University of California Press
13731,Bleach  Volume 17,Tite Kubo,4.35,9781421510415,eng,208,2007,VIZ Media LLC
13730,Bleach  Volume 18,Tite Kubo,4.34,9781421510422,eng,208,2007,VIZ Media LLC
31981,Astonishing X-Men  Volume 3: Torn,Joss Whedon/John Cassaday,4.24,9780785117599,eng,152,2007,Marvel
16267,Michael Tolliver Lives (Tales of the City  #7),Armistead Maupin,3.93,9780060761356,en-US,277,2007,Harper
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,4.16,9780553804324,eng,375,2007,Bantam Books
28185,The Titan's Curse (Percy Jackson and the Olympians  #3),Rick Riordan,4.35,9781423101451,eng,312,2007,Miramax Books
1976,Den of Thieves (Cat Royal  #3),Julia Golding,4.21,9781405228183,eng,416,2007,Egmont Books Ltd
17206,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,3.92,9780439700887,eng,320,2007,Scholastic
33753,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,Jennifer Crusie/Leah Wilson/Gregory Stevenson,3.55,9781933771175,eng,197,2007,Smart Pop
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,4.47,9780060819224,eng,1840,2007,HarperOne
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,3.83,9780143038825,eng,436,2007,Penguin Books
13260,Night of Long Shadows (Eberron: Inquisitives  #2),Paul Crilley,3.65,9780786942701,en-US,306,2007,Wizards of the Coast
33559,Bloodlines,Richard Matheson/Mark Dawidziak,4.02,9781887368889,eng,520,2007,Gauntlet Press
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,3.85,9780060519599,eng,384,2007,Eos
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn,3.98,9781565847859,eng,384,2007,New Press  The
34266,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Peter Walsh,3.85,9780743292641,eng,230,2007,Free Press
27277,Glass House,Philip Johnson/Toshio Nakamura,4.0,9781580931861,eng,256,2007,The Monacelli Press
28056,Storming the Gates of Paradise: Landscapes for Politics,Rebecca Solnit,4.21,9780520251090,en-US,416,2007,University of California Press
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,9780316155601,eng,405,2007,Little  Brown and Company
13147,Honeymoon (Honeymoon  #1),James Patterson/Howard Roughan,3.83,9780446613378,eng,406,2007,Grand Central Publishing
33737,Manhunting,Jennifer Crusie,3.77,9780373772513,eng,328,2007,HQN
33744,The Unfortunate Miss Fortunes,Jennifer Crusie/Eileen Dreyer/Anne Stuart,3.48,9780312940980,eng,391,2007,St. Martin's Paperbacks
24612,Candide,Voltaire/Larousse,3.77,9782038717006,fre,240,2007,Larousse Kingfisher Chambers
34295,Whitethorn Woods,Maeve Binchy,3.61,9780307265784,eng,339,2007,Knopf Publishing Group
45486,His Dark Materials (His Dark Materials  #1-3),Philip Pullman,4.26,9780375847226,eng,933,2007,Alfred A. Knopf
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,9780151015313,en-US,229,2007,Houghton Mifflin Harcourt
33838,Before Night Falls,Keith Gray,3.39,9781842991244,eng,74,2007,Barrington Stoke
15887,La historia de la familia Roccamatio de Helsinki,Yann Martel/Bianca Southwood,3.48,9788423338665,spa,91,2007,Destino Ediciones
13134,You've Been Warned,James Patterson/Howard Roughan,3.53,9780316014502,eng,374,2007,Little Brown and Company
8019,Little Miss Birthday,Roger Hargreaves/Adam Hargreaves,4.02,9780843121315,eng,32,2007,Price Stern Sloan
1752,Antigone,Sophocles/Reginald Gibbons/Charles Segal,3.64,9780195143102,eng,197,2007,Oxford University Press
13133,The Quickie,James Patterson/Michael Ledwidge,3.83,9780316117364,eng,357,2007,Little  Brown and Company
15972,The Gravedigger's Daughter,Joyce Carol Oates,3.55,9780061236822,eng,582,2007,Ecco
13131,The 6th Target (Women's Murder Club  #6),James Patterson/Maxine Paetro,4.04,9780316014793,eng,390,2007,Little Brown and Company
15966,The Female of the Species: Tales of Mystery and Suspense,Joyce Carol Oates,3.62,9780156030274,eng,275,2007,Mariner Books
34055,If: A Father's Advice to His Son,Rudyard Kipling/Charles R. Smith Jr.,4.39,9780689877995,eng,40,2007,Atheneum Books for Young Readers
33906,Story of a Girl,Sara Zarr,3.66,9780316014533,eng,192,2007,Little  Brown Books for Young Readers
34284,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,4.21,9780064472685,en-US,598,2007,Greenwillow Books
28061,Situationist International Anthology: Revised and Expanded Edition,Ken Knabb,4.26,9780939682041,eng,532,2007,Bureau of Public Secrets
6184,Wuthering Heights,Emily Brontë,3.85,9780140620122,eng,279,2007,Penguin Books
12880,Black Lamb and Grey Falcon,Rebecca West/Christopher Hitchens,4.23,9780143104902,eng,1181,2007,Penguin Classics
25037,El rey de Les Halles,Juliette Benzoni/Francisco Rodriguez de Lecea,4.19,9788466619455,spa,448,2007,Ediciones B
24472,Peony in Love,Lisa See,3.6,9781400064663,eng,273,2007,Random House
13121,Enchantment: The Life of Audrey Hepburn,Donald Spoto,3.87,9780739474792,eng,352,2007,Harmony
12827,Strong Motion,Jonathan Franzen,3.52,9781841157498,eng,528,2007,Fourth Estate (GB)
27624,Howards End,E.M. Forster/Benjamin DeMott/Regina Marler,3.96,9780451530462,eng,312,2007,Signet
12828,How to Be Alone,Jonathan Franzen,3.59,9780007153589,eng,306,2007,Harper Perennial
13551,From Far Away  Vol. 14,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.5,9781421505411,eng,208,2007,VIZ Media
28184,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),Alexander McCall Smith,4.06,9781400075713,eng,256,2007,Anchor
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,9780307338464,eng,308,2007,Shaye Areheart Books
32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,4.28,9780060775858,eng,32,2007,HarperCollins
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,9780061125935,eng,32,2007,HarperCollins Publishers
12873,Rebecca,Daphne du Maurier/Sally Beauman,4.23,9781844080380,en-US,441,2007,Virago Press (UK)
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,3.41,9780060758769,en-US,272,2007,Harper Perennial
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,3.43,9781401211950,eng,192,2007,DC Comics
16091,Grendel: Devil by the Deed,Matt Wagner/Rich Rankin/Chris Pitzer/Diana Schutz,4.08,9781593077365,eng,48,2007,Dark Horse Comics
13493,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders  #8),Hirohiko Araki,4.46,9781421510798,eng,208,2007,VIZ Media
33032,Queen of the Underworld,Gail Godwin,2.89,9780345483195,eng,368,2007,Ballantine Books
13490,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders  #7),Hirohiko Araki,4.42,9781421510781,eng,208,2007,VIZ Media
3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.32,9780465002603,eng,627,2007,Basic Books (AZ)
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,3.69,9780743491709,eng,320,2007,Star Trek
28148,A Wicked Gentleman (Cavendish Square  #1),Jane Feather,3.62,9781416525516,eng,474,2007,Pocket Star
13769,Red River  Vol. 17 (Red River  #17),Chie Shinohara,4.44,9781421509976,eng,189,2007,VIZ Media LLC
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,9781933368566,eng,128,2007,Soft Skull Press
45480,The Amber Spyglass (His Dark Materials  #3),Philip Pullman/Ian Beck,4.09,9780375846731,en-US,518,2007,Alfred A. Knopf Books for Young Readers
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.85,9780758210180,eng,342,2007,Kensington Publishing Corporation
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,9780758202956,eng,382,2007,Kensington Publishing Corporation
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,9780060590291,eng,328,2007,William Morrow
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,9780061208492,eng,746,2007,HarperOne
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,9780060899226,eng,312,2007,Ecco/Harper Perennial
31267,The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,4.01,9780446699075,eng,390,2007,Warner Books
16987,Superman: Back in Action,Kurt Busiek/Fabian Nicieiza/Len Wein/Gerry Conway/Pete Woods/José Luis García-López,3.21,9781401212636,en-US,144,2007,DC Comics
15610,Billy Budd  Sailor and Other Uncompleted Writings,Herman Melville,3.11,9780810111134,eng,1016,2007,Northwestern University Press
28716,Blood Meridian,Cormac McCarthy,4.17,9780330312561,eng,335,2007,Picador USA
30050,When the Rivers Run Dry: Water - The Defining Crisis of the Twenty-first Century,Fred Pearce,3.94,9780807085738,eng,336,2007,Beacon Press
45337,Night Has a Thousand Eyes,Cornell Woolrich,3.77,9781933648279,eng,344,2007,Pegasus Books
5698,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.16,9780375719011,eng,344,2007,Vintage Classics
26321,The Elder Scrolls IV: Oblivion -- Revised & Expanded (Xbox360  PC) (Prima Official Game Guide),Peter Olafson,4.29,9780761555483,eng,432,2007,Prima Games
14866,Nineteen Minutes,Jodi Picoult,4.12,9780743496728,eng,440,2007,Atria Books
14868,Compasión,Jodi Picoult,3.58,9788408068914,spa,554,2007,Booket
26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,9781569708125,eng,176,2007,Digital Manga Publishing
29791,The Ministry of Special Cases,Nathan Englander,3.66,9780375404931,eng,339,2007,Knopf Publishing Group
26401,Primary English: Knowledge and Understanding,Jane Medwell/David Wray,3.87,9781844450930,eng,218,2007,Learning Matters
26422,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,4.59,9781421513799,eng,192,2007,VIZ Media LLC
26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,4.6,9781421508399,eng,192,2007,VIZ Media LLC
14964,Body Surfing,Anita Shreve,3.32,9780316059855,eng,291,2007,Little  Brown and Company
14975,Labyrinth (Languedoc  #1),Kate Mosse,3.57,9780425213971,eng,515,2007,Berkley Books
29617,White Lies (Arcane Society  #2),Jayne Ann Krentz,4.01,9780399153730,eng,371,2007,G.P. Putnam's Sons
2871,Burning Bright,Tracy Chevalier,3.36,9780525949787,eng,320,2007,Dutton
28700,Falling Man,Don DeLillo,3.21,9781416546023,eng,246,2007,Scribner
30072,The Brief History of the Dead,Kevin Brockmeier,3.67,9781400095957,eng,252,2007,Vintage
45296,Blind Willow  Sleeping Woman,Haruki Murakami/Jay Rubin/Philip Gabriel,3.84,9781400096084,eng,362,2007,Vintage
7909,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace/Lois Lenski,4.07,9780064400961,en-US,144,2007,HarperCollins
30225,The Harlequin (Anita Blake  Vampire Hunter #15),Laurell K. Hamilton,3.92,9780425217245,en-US,422,2007,Berkley Books
30223,Goddess of Love (Goddess Summoning  #5),P.C. Cast,4.06,9780425215289,eng,292,2007,Berkley Books
14498,Neil Gaiman's Neverwhere,Mike Carey/Glenn Fabry/Neil Gaiman,4.24,9781401210076,eng,224,2007,Vertigo
45251,Judas Unchained (Commonwealth Saga  #2),Peter F. Hamilton,4.31,9780345461674,en-US,1008,2007,Del Rey
45283,Todo está iluminado,Jonathan Safran Foer,3.9,9788497930970,spa,344,2007,DeBolsillo
14570,Eight Cousins (Eight Cousins  #1),Louisa May Alcott,4.01,9780486455594,eng,224,2007,Dover Publications
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,9780689870163,eng,32,2007,Simon  Schuster/Paula Wiseman Books
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,3.8,9780312360269,eng,306,2007,St. Martin's Press
30164,Double Take (FBI Thriller  #11),Catherine Coulter,4.05,9780399154249,eng,420,2007,Putnam Adult
14604,The Day the Country Died: A History of Anarcho-Punk  1980-1984,Ian Glasper,3.99,9781901447705,eng,375,2007,Cherry Red Books
30085,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,Darren R. Weissman,4.11,9781401917173,eng,298,2007,Hay House
28687,Shadowplay (Shadowmarch  #2),Tad Williams,3.9,9780756403584,eng,656,2007,Daw Books
